Abraham	Abrahám
stenografie	stenografovat,scénografie,etnografie
stenografovat	stenografie
step	stepovat,tep
stepovat	step
sterilisovat	vysterilisovat
sterilní	sterilovat
sterilovat	sterilní
stezka	přezka
stlát	dostlat,přestlat,postlat
sto	Stoy,set,oko,sát,zet,stoik,cé,ovce,vát,vně,Stin,dé,Ota,oj,Nat,Stone,snout,seno,Inuit,Poe,Sup,čin
stoik	Stoy,sto
stokoruna	koruna
stolice	stolit,stůl
stolit	stolice,stůl
stonat	Stone,stonek
stonek	Stone,stonat,Stin,Stoy
stop	stopa,stoper,stopér,otop
stopa	stop,Stupa,Stypa
stoper	stopér,stop
stopér	stoper,stop
stoupat	stoupit,vstoupat,Stupa
stoupit	dostoupit,zastoupit,popostoupit,prostoupit,stoupat,rozestoupit
strach	straka
straka	strach,strana
strana	Straňan,straka,stréc,Ostrava,Stratil,strýc
stražit	zostražitět
stres	Street,stréc,ostrý
strečovat	Street
stroj	strojit,ústroj,výstroj,oktroj,strop,ostrov
strojit	stroj,ústroj
strok	otrok,struk
strom	ostrov
strop	nadstrop,stroj
strouhat	vystrouhat
struha	ostruha,Struž,pstruh
struk	stručný,strok
strukturalisovat	dostrukturalisovat,nastrukturalisovat,zastrukturalisovat,strukturalista
strukturalista	strukturalisovat,nastrukturalisovat
struna	stručný
stručný	struna,struk,zestručnit
stréc	strýc,Street,strana,stres
strýc	stréc,ostrý,Strejc,Street,strana
strčit	určit
stud	studit,studovat,studený,Studený,Studnář,Stoy
studený	stud,studit,studovat,Studénka,Studnář
studit	stud,Studený,studený,studovat,Studnář,Studénka
studovat	stud,studený,Studený,studit,Studnář
styl	Tyl,stůl
stylisovat	vystylisovat,zestylisovat,ustylisovat
stádo	Stoy
stáj	stájník,stát,stát,stát,vystájit
stájník	stáj,Staník,zastájit,ustájit
stánkař	stánkařit,stávkař,Staník,Staňkov
stánkařit	stánkař,stávkař,Staník
stát	statovat,dostat,ostat,statika,stáj
stát	statovat,dostat,ostat,statika,stáj
stát	statovat,dostat,ostat,statika,stáj
stávkař	stánkař,stánkařit
stáž	stážovat
stážovat	stáž
sténat	stínat
stíhat	stěhovat
stín	Stin,stínat,stěna,Stoy,osten
stínat	sténat,stěna,stín,Stin
stýsknout	zastýsknout
stěhovat	stěhovák,stíhat,stěžovat,steh
stěhovák	stěhovat
stěna	stínat,stín,Stin,zástěna
stěžovat	stěhovat
střebat	vstřebat
střed	středit,prostřední
středit	odstředit,dostřeďovat,střed,prostřední
středověk	výstřední
střelmistr	velmistr
střevo	střeček,zostřet,vystřít
střeček	střevo,zostřet,vystřít
střihat	nastřihat,dostřihat,vostříhat,zastřihat,odstřihat,přistřihat,přestřihat,stříhnout
střiž	stříž,Stříž,ústřice
stříbro	stříbřit,Stříbrný
stříbřit	stříbro,Stříbro,zestříbřet,Stříbrný
stříhnout	ustříhnout,nastříhnout,dostříhnout,přestříhnout,vostříhat,zastříhnout,střihat,nastřihat,ustřehnout
stříkat	prostříkat
střízlivý	střízlík,zestřízlivit
střízlík	střízlivý
stříž	střiž
stůl	stolice,Soul,stolit,styl
subdukovat	obdukovat
subskribent	subskribovat
subskribovat	subskribent,proskribovat
subvence	subvencovat
subvencovat	subvence
sud	osud,soda,Sudek,Sum,Sudety
suk	sok
sulc	Sula
sulfid	disulfid
suma	sumec,Sum,sumovat
sumec	suma,Sum,sumovat
sumovat	Sum,sumec,suma
sunout	posunek
supat	zupat,pat,dupat,supět,opat
superponovat	suponovat,proponovat,oponovat
supervenovat	ven
suplent	plenta
suponovat	oponovat,proponovat,superponovat
supět	pět,zpět,pít,opět,pětník,zpětit,supat
surf	surfovat
surfovat	surf
surový	Sura,zesurovit
surrealismus	neosurrealizmus
sval	svatý,Svatý,svat
svat	Svatý,svatý,sval,seno
svatý	svat,sval,svačina,seno
svačina	Svatý,svatý
svině	Sviny,svišť,svitek
svitek	svítit,svitnout,Sviták,svině,Sviny,svět
svitnout	svitek,Svitavy,Sviták,svítit
svištět	svišť
svišť	svištět,svině
svor	svora
svora	svor
svrasknout	vraskat
svraštět	zvráštět
svrbit	svrbět,vyvrbit
svrbět	svrbit
svrtit	rozvrtit,vyvrtit
svítit	světnice,svět,svitek,Osvětim,Sviták,svitnout,Svitavy,zesvětovět
svědek	svědit,svědět
svědit	svědět,svědek
svědět	svědit,svědek
svět	světnice,svítit,zásvětí,Osvětim,zásvětný,zesvětovět,svitek
světnice	svět,svítit,Osvětim,zesvětovět,zásvětný,osvětář,zásvětí
swing	swingovat
swingovat	swing
symbol	neosymbolizmus
symbolisovat	zesymbolisovat,neosymbolizmus
sympatie	sympatisovat,zesympatičtit,zesympatisovat,zasympatisovat
sympatisovat	zesympatisovat,zasympatisovat,sympatie
syn	synoda
synchron	nasynchronisovat,dosynchronisovat,usynchronisovat,přisynchronisovat,přesynchronisovat,sesynchronisovat
syndikalismus	zesyndikalisovat,syndikát
syndikovat	syndikát
syndikát	syndikovat,syndikalismus
synkopa	synkopovat
synkopovat	synkopa
synoda	syn
syntetika	syntéza
syntéza	syntetika
syrový	Sýrie
systematisovat	nasystematisovat,dosystematisovat,přesystematisovat,rozsystematisovat
systemisovat	dosystemisovat
systém	systémák,ekosystém
systémák	systém
sytý	sýc
sádlo	Sádek
sádra	vysádrovat
sáknout	síknout,sako
sál	Nosál,sát,sálat
sálat	salát,sál
sát	set,saně,sto,sít,seno,savo,sál,snout,sosat,sak
sáňkář	sankce,sanita
série	síra,sýr,Sýrie
sérologie	urologie,astrologie
síci	sít,seno,siena,sítina,vyosit,osa,Sisa,skin,Sýs,Nos,nos,vosk
síknout	posíknout,sáknout
síla	osel,silt,sít
sípat	sípět
sípět	sípat
síra	sirý,série,Usir,sýr,Sýrie
sít	sítina,síť,vyosit,set,sivý,síci,Oset,sát,seno,prosit,síla,sen
sítina	sít,síť,síci,vyosit,Osetie,set,Oset
síň	sen
síť	sít,sítina
sýc	Sýs,sytý
sýkora	Sýkořice
sýr	Sýrie,Srp,srp,série,síra,sýřit,smrk,Smrk
sýřit	Sýrie,zesýřet,sýr
sšedat	zšedat
sůl	vůl,půl,kůl,důl
sžírat	rozžírat
tahat	vytáhat
taj	tajný,Otava
tajemný	tajemnůstkář,ztajemnit
tajemnůstkář	tajemný,ztajemnit
tajný	taj
takt	taktika
taktika	takt
talmud	Talma
talár	Tala
tanec	tank,tanout,tango
tango	tanec,tank,tanout
tank	tanout,tanec,tango,Tate
tanout	tank,tanec,tnout,tango
tatrovák	Tatran
tavit	zotavit
taxa	taxi
taxi	taxikařit,taxa
taxikařit	taxi
teatrální	zteatrálnit,zteatrálnět
technika	techno,zootechnika,ztechničtit,ztechničtět
techno	technika,zootechnika
teismus	ateismus
tele	Telč,cé,otec,telit,teč,Ota,téci,tělo,Nat,tknout,oj,pot
telit	tetelit,tele
tematika	matematika,temovat
temovat	téma,tematika
tempař	temperovat,tempo
temperovat	tempař
tempo	tempař
tendr	tendrovat,tenor
tendrovat	tendr
tenký	Tennant,ztenknout
tenor	tendr
teologie	osteologie
tep	otep,step,tepat
tepat	tep
teplý	Teplice
tercie	teriér,terč
terej	teriér,terč
teriér	terč,teror,tér,tercie,terej,teřet,Týr
termika	termit
terminus	terminál,termit,termín
terminál	terminus
termit	termika,terminus,termín
termografie	tomografie,mamografie,demografie
termín	termit,terminus
teror	teriér,ekoteror
terorismus	terorisovat
terorisovat	zterorisovat,terorismus
terč	teriér,tercie,tér,Týr,terej
tesat	test
test	protest,testér,tesat,Teka,tečka,teze
testér	test
teta	tetovat,Teka,tetelit,tečka,téci,tětiva
tetelit	telit,teta
tetovat	teta
text	textil
textil	text
teze	tečka,otec,test
teč	tečka,Teka,Telč,otec,tele
tečka	Teka,teč,otec,teta,Telč,teze,Ota,test
teřet	teriér,tér
tichý	Tichák
tip	tiper,tipér,tipnout
tiper	tipér,tip,tipnout
tipnout	otipnout,tip,tiper,tipér
tipér	tiper,tip,tipnout
tisíc	Tisa,Tisov
titan	Titán,Titov,Titanik
tknout	tkát,otec,Tennant,Telč,tnout,Atény,potkat,tele
tkát	tknout,vytkat,potkat
tleskat	otleskat
tlustý	ztlustnout
tma	téma
tmel	tmět
tmívat	vytmívat,tmět
tmět	tmívat,vytmívat,tmel
tnout	tanout,Ota,tknout
tokat	Tokaj
tomografie	termografie,kosmografie
tonout	tonus,Oton
tonus	tonout
topografie	typografie
topor	topořit
topořit	topor
totál	totální
totální	totál
tovar	tvar
toxikoman	Toman
tradovat	trasovat
trafika	trafikařit
trafikařit	trafika
tragika	tragikomika
tragikomika	tragika
trakce	trakt,Trakl
trakt	trakce,tratit,travař,Trakl,tráva
tramvaj	tramvajář
tramvajář	tramvaj
transformovat	biotransformovat
transgredovat	transgrese
transgrese	transgredovat
transit	transitovat
transitovat	transit
transpirovat	transportovat
transportovat	transpirovat
tranzit	tranzitivum
tranzitivum	tranzit
trapovat	trápit
trasa	trasovat
trasovat	trasa,tradovat
tratit	trať,trakt,tráva
travař	tráva,trávníkář,trať,trakt
trať	tratit,tráva,travař
trek	trest,treta,Trent,Trentin,triko,trik,treska,Trs
trenér	Trentin
treska	trest,trek
trest	trek,treska
treta	trek,Trentin,Trent
trh	Trhovky,trhat
trhat	Trhovky,trh
trik	triko,trio,trek
triko	trik,trio,trek
trim	trio
trio	triko,trik,trim,Troy
trn	Trnka,trnout,zatrnit
trnout	trn,Trnka
trojcestí	trojlist,trojčit,trojka
trojice	trojka,trojčit,Troy,Troják,Trója,ztrojit,roztrojit,tropy
trojka	trojčit,trojice,Troy,Troják,tropy,Trója,trojcestí
trojlist	trojčit,trojcestí
trojnásobek	ztrojnásobit,ztrojnásobnit
trojčit	trojka,Troják,trojice,Troy,trojlist,trojcestí
trokar	otrok
trolej	zatrolený,vytrolit
tropit	trápit
tropy	trojka,Troy,trojice,troup
trouchlivět	ztruchlivět
trouchnivý	ztrouchnět
troup	Troy,tropy
trsat	otrsat,Trs
truc	trucker
trucker	truc
trudit	trust
trust	trudit,Troy
trápit	trapovat,tropit
tráva	travař,trávit,trať,trávníkář,tratit,trakt
trávit	tráva
trávníkář	travař,tráva
trénovat	Trentin,Trent,Trenčín
tu	Tutu,tuk,tutový
tudor	Tudorovec
tuha	tuhý
tuhý	tuha
tuk	tu,Tutu
tuna	tuňák,tung,Tula,Tutu,tutový,tunel
tunel	tunelit,tuna
tunelit	tunel
tung	tuna,tunningář,Tunguz
tunningář	tung
tupat	ťupat,tupovat,tupý
tuplovat	tupovat
tupovat	tupat,tupý,tuplovat,tupírovat
tupírovat	tupovat
tupý	tupovat,tupat
tur	Turek,Turkit,Tursko,turkický,Turín,Turnov
turismus	naturismus
turkický	Turkit,Tursko,Turek,tur
turnaj	Turnov,turner
turner	turnér,turnaj
turnér	turner
tutlat	Tutu,tutový
tutor	Tutu,tutový
tutový	Tutu,tuna,tutlat,tu,tutor
tuňák	tuna
tuš	tušit
tušit	tuš
tvar	tvářit,tvárný,tvářet,tovar
tvaroh	tvarohář,tvarůžkář
tvarohář	tvaroh
tvarůžkář	tvaroh
tvárný	tvar,tvářit,tvářet
tvářet	tvářit,tvar,tvárný
tvářit	tvářet,tvar,tvárný
tykat	zatykat,týkat,tyknout,tykev,přetýkat,Katyna
tykev	tykat,tyknout
tyknout	tykat,zatykat,tykev
typografie	topografie
tyrolsko	Tyroly
tyč	tyčit,tyčinka,vytýčit
tyčinka	tyčit,tyč,vytýčit
tyčit	tyč,vytýčit,tyčinka,týt,týkat
tábor	Tabori,táborničit
táborničit	tábor
táfle	táflovat
táflovat	táfle
tápat	ťápat,potápník
tát	Tate,táta,Tatar
táta	Tate,tát,Tatar,Tala
téci	otec,tele,teta,Telč
téma	tma,temovat
tér	teriér,Týr,terč,teřet,Tyr
tíha	tíhnout
tíhnout	tíha
tón	tónika
tónika	tón
týkat	tykat,protýkat,dotýkat,přetýkat,tyčit
týl	Tyl,týn,tělo,týt
týn	týl,týt,Tyl
týt	týl,týn,tyčit,vytýčit
těhotný	ztěhotnět
tělesnit	ztělesnět
tělo	týl,tele,Telč
těsný	těsto
těsto	těsný
tětiva	teta
těšit	Těšín
těžit	těžký
těžký	těžit
třaskat	třeskat,třískat
třeskat	třískat,třaskat
třeštit	tříštit
třáseň	třást,třásnit
třásnit	třísnit,třáseň,třást
třást	třáseň,třít,třásnit
tříbit	Třebíč
třídit	třídník
třídník	třídit
tříska	třískat,třísnit,tříslo
třískat	třeskat,tříska,třaskat
tříslo	tříska
třísnit	třásnit,tříska
třít	Třinec,vatřit,třást,tříštit
tříštit	třeštit,třít
uadvokátit	advokát
ublinknout	vyblinknout
ubreptnout	zabreptnout,vybreptnout
ubídněný	zbídnit,zbídnět
ubíhat	obíhat,zbíhat,zabíhat,vybíhat
ucelit	zcelit,docelit,zacelit,celovat,zocelet
uchechtnout	zachechtnout,vychechtnout,uchichtnout,chechtat
uchichtnout	zachichtnout,chichtat,uchechtnout
ucho	doch
uchramostit	zachramostit
uchroupnout	zachroupnout,schroupnout,uchřoupnout
uchvátit	zchvátit,rozchvátit,vychvátit,přichvátit,zchvácet,zachvácet
uchřoupnout	zachřoupnout,uchroupnout
uchřádat	zchřádat
ucviknout	procviknout,přecviknout
udice	udit
udit	udice,soudit,dívat
udolat	odolat,zdolat
udomácnit	udomácnět,zdomácnit,zdomácnět
udomácnět	udomácnit,zdomácnět,zdomácnit
udrat	odrat,zadrat,dodrat,nadrat,prodrat
ufologie	filologie
uhel	úhel
uhlinit	zahlinit
uhlodnout	zahlodnout
uhládnout	zhládnout,vyhládnout
uhlédat	ohlédat,hlédat,zahlédat,zhlédat,vyhlédat
uhodnout	dohodnout,pohodnout
uhorčit	zhorčit
uhášet	zhášet,zahášet
ujec	zajíc,oj,řvát,ovce,cé,Řek,vně,necky,Praj,obec,vát,um,rvát
ujedinit	jediný
uklihnout	zklihnout
ukládat	dokládat,kládat,zakládat,předkládat,přikládat,vykládat,rozkládat,odkládat,donakládat,překládat,vynakládat,vzkládat
uknotit	zaknotit
ukolejnit	kolej
ukročit	nakročit,zakročit,rozkročit,vkročit,vykročit,kročit,přikročit
ukrvavit	zkrvavit,okrvavit,zakrvavit,zkrvit
ulakomit	zlakomit
ulejt	vylejt
ulevit	Levit,vylevit,levý
ulhat	prolhat,dolhat
ulice	ulita,Olina
ulita	ulítnout,ulice
ultramaraton	ultramaratón
ultramaratón	ultramaraton
ultranaturalismus	naturalismus
ultrarevolucionář	revolucionařit
uléhat	vyléhat,zaléhat
ulétnout	ulítnout
ulítnout	ulita,poulit,ulétnout,nalítnout,dolítnout,rozlítnout
um	zem,dům,ovce,ujec
umanout	zmanout,zamanout,vymanout,umáčknout,namanout
umlkat	zamlkat
umobilisovat	omobilisovat,zmobilisovat,promobilisovat,rozmobilisovat,zamobilisovat,domobilisovat,odmobilisovat,přemobilisovat,mobilisovat,přimobilisovat,pomobilisovat,vymobilisovat,namobilisovat,vmobilisovat,demobilisovat
umounit	zamounit
umoučit	zmoučit,zamoučit,pomoučit
umrnět	zamrnět
umrzat	omrzat,zmrzat,zamrzat,promrzat,vymrzat,rozmrzat
umáčknout	promáčknout,rozmáčknout,domáčknout,vymáčknout,umanout,zmačknout,namáčknout
umílat	zamílat,promílat,přemílat,domílat,vymílat,rozmílat
umístnit	zaměstnat
unanimismus	animismus
unavit	znavit
uniat	unie,unita
unie	unita,uniat,nový,Nick
unikat	onikat,znikat,zanikat,vynikat,vnikat
unita	unie,uniat,unitární,nit,nový
unitární	unita
univerzalismus	univerzální
univerzální	univerzalismus
uondat	zondat
upchnout	zapchnout
update	Updike
uperizovat	přeřizovat
uplatnit	zpoplatnit
upláknout	opláknout,vypláknout
uplítat	oplítat,proplítat,zaplítat,přeplítat,doplítat,rozplítat,vyplítat,vplítat,splítat,připlítat,podplítat
upovědomit	uvědomit,zvědomit
upovšechnit	zpovšechnit,zpovšechnět
uprat	prát,naprat,oprať,pravý,práce
upravdit	zpravdit
uprdelit	vyprdelit,odprdelit
uprostranit	rozprostranit
uprázdnit	zprázdnět,prázdný
uptat	ptát,optovat
upír	op,pop,Pop
upřádat	opřádat,zapřádat,dopřádat,vypřádat,rozpřádat,vpřádat,spřádat
urbanismus	urbanisovat
urbanisovat	zurbanisovat,urbanismus
urbura	Bury
urbánní	Urbán
urologie	sérologie,neurologie,astrologie
urputit	urputný,urputník
urputník	urputný,urputit
urputný	urputník,urputit
urubnout	zarubnout
uryšit	urýšit
urýšit	uryšit
určit	strčit
uschopnit	zneschopnit
uschránit	naschránit,schránět,chránit,schrána
user	eser
usklepnit	sklepník,sklepit
uskromnit	zeskromnit,zeskromnět,skromný,uskrovnit
uskrovnit	zeskrovnit,skrovný,zeskrovnět,uskromnit
uslabit	slabika
usobit	osobit,působit,násobit,dvojnásobit
usoplit	zasoplit
uspíšit	pospíšit,přispíšit
usrat	odsrat,dosrat,prosrat,přesrat
ustabilisovat	stabilisovat,dostabilisovat,nastabilisovat,přistabilisovat,zastabilisovat
ustejnit	zestejňovat
ustesknout	zastesknout
ustydat	zastydat,vystydat,zestydat
ustylisovat	stylisovat,vystylisovat,zestylisovat
ustájit	zastájit,vystájit,stájník
ustýlat	nastýlat,zastýlat,přestýlat,vystýlat
ustřehnout	vystřehnout,zastřehnout,postřehnout,ustříhnout,stříhnout
ustříhnout	stříhnout,nastříhnout,dostříhnout,přestříhnout,zastříhnout,vostříhat,ustřehnout
usynchronisovat	nasynchronisovat,dosynchronisovat,přisynchronisovat,přesynchronisovat,sesynchronisovat,resynchronisovat,synchron
usápnout	vsápnout,zasápnout,vysápnout
usýchat	osýchat,dosýchat,prosýchat,zasýchat,rozsýchat,vysýchat,osychat,přesýchat,dosychat,zasychat,prosychat,přisýchat,rozsychat
utentovat	potentovat,vytentovat,atentát
uteplit	zteplit,doteplit,proteplit,Teplice,vyteplit,přiteplit
utichat	zatichat,ztichat
utilisovat	zutilisovat
utilita	utilitář
utilitarianismus	utilitarismus
utilitarismus	utilitarianismus,zutilitarisovat
utilitář	utilita
utopie	atopie,otop
utrakvismus	utrakvisovat,zutrakvisovat
utrakvisovat	zutrakvisovat,utrakvismus
utrolit	vytrolit
uvadat	ovadat,zavadat,povadat,zvadat,Závada,závada
uvozovat	úvoz,provoz
uvrtit	dovrtit,rozvrtit,povrtit,vrtět,vyvrtit,zavrtit,navrtit
uvykat	vykat,zvykat,přivykat,navykat,odvykat
uvědomit	zvědomit,upovědomit
uvěčnit	zvěčnět
uzda	půda,záda
uzel	uzelník
uzelník	uzel
uzlit	zauzlit,uzlovatý
uzlovatý	uzlit
uzřejmit	zezřejmit
učenník	učit,Čenkov
učit	čít,čin,učitelík,učout,učenník,půjčit
učitelík	učit
učlověčit	zčlověčit,zčlověčtit,člověk
učmoudnout	čmoudit
učout	učit
uřknout	zařknout
ušedat	zšedat,zašedat,prošedat,zešedat,přišedat
ušklíbat	ošklíbat,zašklíbat,vyšklíbat,pošklíbat
uškrouknout	zaškrouknout,škroukat
ušlechtilec	šlechtit
ušmourat	zašmourat
ušporovat	zašporovat,Špora
ušpoulit	zašpoulit,vyšpoulit
uštkat	uštknout,zaštkat,štkát,vyštkat
uštknout	uštkat,zaštknout
ušukat	šukat
ušušnět	ušušňat
ušušňat	pošušňat,ušušnět
uždibnout	oždibovat
uživotnit	zživotnit,zeživotnit
užmoulit	zažmoulit
užrat	požrat,zažrat,přežrat,žrát
užvykovat	ožvykovat,požvykovat,rozžvykovat
vachta	vachtat,vachtař,jachta
vachtat	vachtař,vachta,čachtat,jachta
vachtař	vachtat,vachta,jachtařit,zajachtařit,jachta
vagabund	vagabundit
vagabundit	vagabund
vagant	vagantit
vagantit	vagant
vagonkář	vagonář,vagonovat,vagón
vagonovat	vagonář,vagonkář
vagonář	vagonovat,vagonkář
vagón	vagonkář
vahař	váhař,váha
vak	jak,vát
valach	Lach
valit	Valina,Val,válka,Valeč
valkovat	Val,válka,Valeč,valčík,valník,Válek,Vala
valník	Vala,Val,valčík,valkovat,Válek,válka,Valeč
valon	valoun
valorisovat	dovalorisovat,zvalorisovat
valoun	Valon,valon
valčík	Valeč,valkovat,valník,válka,Válek
vana	vanad,Vaník,Vaněk,vát,Vaňák,Vala,vně,válka,vata
vanad	vana
vandalisovat	zvandalisovat
vanila	vanilín
vanilín	vanila
var	várka,Avar,Jar,varovat,výr
varhanit	varhanět,varhaničit,varhánek,varhany
varhaničit	varhanit,varhánek,varhany,varhanět
varhany	varhánek,varhanit,varhaničit,varhanět
varhanět	varhanit,varhaničit,varhany,varhánek
varhánek	varhany,varhaničit,varhanit,varhanět
varhánkovatět	zvarhanovatět
variance	varianta,kovariance
varianta	variance
